CreatedAt,Replies,Favorites,Impressions,Sentiment,UserValue,TweetValue,InfluenceScore,price
1702677564,0,0,0,undefined,1.05,0.53,0,0.09435
1702677603,0,0,2841,neutral,8.24,10.88,0.013583293,0.09435
1702677634,0,0,0,neutral,9.72,4.86,0,0.09438
1702677692,0,0,0,neutral,1.33,0.67,0,0.09438
1702677710,0,0,0,neutral,1.33,0.67,0,0.09438
1702677714,0,0,0,neutral,0.48,0.24,0,0.09426
1702677845,0,0,0,neutral,9.69,4.84,0,0.09426
1702677858,0,2,402,undefined,2.34,3.09,0.07727797,0.09426
1702677877,1,2,40,neutral,0.4,0.08,0.281690141,0.09439
1702677969,0,0,0,neutral,0.15,0.07,0,0.09439
1702677982,0,0,137,neutral,0.11,0.11,0.83030303,0.09441
1702678035,0,0,0,neutral,1.57,0.79,0,0.09441
1702678042,0,0,0,positive,0.1,0.05,0,0.09441
1702678050,0,0,0,neutral,0.15,0.07,0,0.09441
1702678055,0,1,75,neutral,0.02,0.02,18.75,0.09441
1702678060,0,0,0,neutral,11.83,5.92,0,0.09412
1702678167,0,1,191,undefined,2.97,2.97,0.111435239,0.09408
1702678323,0,0,0,neutral,1.23,0.61,0,0.09408
1702678329,0,0,0,positive,0.11,0.06,0,0.09408
1702678337,1,1,4448,neutral,22.38,4.48,0.003316522,0.09408
1702678340,0,0,0,neutral,1.23,0.61,0,0.09408
1702678346,0,0,602,neutral,1.19,0.59,0.215307582,0.09408
1702678354,0,0,1,neutral,1.45,0.72,1,0.0941
1702678382,0,0,602,neutral,1.19,0.59,0.215307582,0.0941
1702678384,0,2,436,neutral,0.26,0.29,1.178378378,0.0941
1702678393,0,0,602,neutral,1.19,0.59,0.215307582,0.0941
1702678405,0,0,602,undefined,1.19,0.59,0.215307582,0.0941
1702678407,0,0,602,positive,1.19,0.59,0.215307582,0.0941
1702678423,1,1,24,undefined,14.67,2.93,0.003748828,0.09401
1702678441,0,0,1,neutral,1.45,0.72,1,0.09401
1702678482,0,0,0,neutral,0.31,0.15,0,0.09407
1702678686,0,0,0,neutral,1.72,0.86,0,0.09406
1702678783,0,0,0,neutral,15.45,7.72,0,0.09384
1702678908,0,0,0,neutral,0.97,0.48,0,0.09373
1702678956,0,0,602,undefined,1.19,0.59,0.215307582,0.09365
1702679029,1,9,162,neutral,0.44,0.12,1.072847682,0.09366
1702679072,0,1,1807,negative,8.2,8.2,0.020852085,0.09355
1702679127,0,3,15959,undefined,3.42,3.76,0.911213886,0.09355
1702679137,0,0,0,neutral,0,0,0,0.09355
1702679137,0,0,0,neutral,0,0,0,0.09355
1702679137,0,0,0,neutral,0,0,0,0.09355
1702679137,0,0,0,neutral,0,0,0,0.09355
1702679137,0,0,0,neutral,0,0,0,0.09355
1702679137,0,0,0,neutral,0,0,0,0.09355
1702679137,0,0,0,neutral,0,0,0,0.09355
1702679137,0,0,0,neutral,0,0,0,0.09355
1702679137,0,0,0,neutral,0,0,0,0.09355
1702679137,0,0,0,neutral,0,0,0,0.09355
1702679137,0,0,0,neutral,0,0,0,0.09355
1702679137,0,0,0,neutral,0,0,0,0.09355
1702679138,0,0,0,neutral,0,0,0,0.09355
1702679151,0,0,0,neutral,0.09,0.04,0,0.09352
1702679167,0,0,516,neutral,0.1,0.1,8.322580645,0.09352
1702679189,0,0,1807,negative,8.2,8.2,0.020852085,0.09357
1702679297,0,0,11,neutral,0.26,0.13,0.127906977,0.09364
1702679356,0,49,1066,neutral,0.51,0.67,2.865591398,0.09364
1702679392,0,0,47,neutral,0.38,0.19,0.174074074,0.09338
1702679516,0,0,109,positive,0.33,0.44,0.939655172,0.09341
1702679537,0,0,0,positive,217.33,108.67,0,0.09341
1702679570,0,1,569,neutral,1.53,1.53,0.91626409,0.09356
1702679583,0,0,179,neutral,1.2,1.32,0.123618785,0.09374
1702679705,0,0,1,neutral,3.9,1.95,0.000750188,0.09374
1702679739,0,0,0,positive,0.26,0.13,0,0.09358
1702679782,1,4,128,neutral,0.16,0.04,1.28,0.09358
1702679806,0,6,402,undefined,2.34,3.09,0.07727797,0.09358
1702679815,1,0,327,undefined,4.08,1.08,0.022955423,0.09358
1702679818,1,2,29383,neutral,23.48,4.7,0.065875258,0.09357
1702679912,0,81,29383,neutral,23.48,30.99,0.065875258,0.0937
1702679959,0,0,0,positive,1.45,0.72,0,0.09359
1702680010,1,5,90,undefined,18.54,4.89,0.014197823,0.09359
1702680015,0,0,0,positive,0.09,0.04,0,0.09359
1702680022,0,0,0,undefined,3.75,1.88,0,0.0935
1702680121,0,5,256,neutral,0.26,0.26,1.438202247,0.0935
1702680162,0,0,0,positive,4.05,2.02,0,0.0935
1702680169,0,2,791,neutral,0.01,0.01,79.1,0.09353
1702680192,0,0,602,neutral,1.19,0.59,0.215307582,0.09353
1702680193,0,0,0,neutral,0.36,0.18,0,0.09353
1702680197,0,0,602,undefined,1.19,0.59,0.215307582,0.09353
1702680205,0,0,325,undefined,6.72,3.36,0.148469621,0.09353
1702680226,0,0,0,positive,37.4,18.7,0,0.09353
1702680231,1,0,4448,positive,22.38,4.48,0.003316522,0.09354
1702680293,0,0,0,neutral,0.33,0.17,0,0.0936
1702680310,0,1,569,undefined,2.17,2.86,0.187171053,0.0936
1702680313,0,0,51,neutral,0.73,0.36,0.21888412,0.0936
1702680337,0,0,0,undefined,34.12,17.06,0,0.09363
1702680360,1,1,15959,neutral,3.42,0.9,0.911213886,0.09363
1702680388,0,0,51,positive,0.73,0.36,0.21888412,0.09363
1702680398,0,0,51,positive,0.73,0.36,0.21888412,0.09363
1702680401,0,0,0,undefined,0.38,0.19,0,0.09363
1702680407,0,0,51,positive,0.73,0.36,0.21888412,0.09363
1702680408,0,0,0,neutral,0.38,0.19,0,0.09363
1702680410,0,0,0,positive,0.38,0.19,0,0.09371
1702680420,0,2,15959,neutral,3.42,4.51,0.911213886,0.09371
1702680421,0,0,0,undefined,0.38,0.19,0,0.09371
1702680467,0,0,0,neutral,0.2,0.1,0,0.09386
1702680488,0,0,0,undefined,4.05,2.02,0,0.09386
1702680497,0,0,0,undefined,0.38,0.19,0,0.09386
1702680507,0,0,0,neutral,0.38,0.19,0,0.09397
1702680544,0,0,989,undefined,0.86,1.14,0.227043159,0.09397
1702680558,1,1,15959,positive,3.42,0.68,0.911213886,0.09397
1702680582,0,0,0,neutral,2.59,1.29,0,0.09391
1702680601,0,0,0,undefined,2.97,1.49,0,0.09391
1702680627,0,0,45,neutral,10.14,5.07,0.013562387,0.09385
1702680733,0,0,0,neutral,0.43,0.21,0,0.09385
1702680737,0,0,3133,neutral,22.05,24.26,0.013139739,0.09353
1702680909,0,3,55,neutral,4.18,5.52,0.006798517,0.09353
1702680919,0,69,15959,positive,3.42,4.51,0.911213886,0.09348
1702680964,0,0,0,neutral,0.95,0.47,0,0.09348
1702680971,1,0,59,undefined,0.25,0.07,0.756410256,0.09348
1702680972,1,2,301,neutral,0.18,0.04,3.20212766,0.09348
1702680987,0,0,2684,neutral,7.86,3.93,0.284201609,0.09348
1702681039,1,1,86,undefined,0.94,0.21,0.05922865,0.09348
1702681067,0,0,46,positive,0.09,0.04,0.851851852,0.0935
1702681085,0,0,4683,neutral,3.01,3.01,0.360341644,0.0935
1702681121,1,1,86,undefined,0.94,0.21,0.05922865,0.0935
1702681139,0,0,0,neutral,0.21,0.1,0,0.09348
1702681144,1,1,7352,undefined,5.11,1.02,0.279182805,0.09348
1702681153,0,0,7352,neutral,5.11,2.56,0.279182805,0.09348
1702681187,0,0,0,neutral,6.43,3.21,0,0.09348
1702681196,0,0,0,neutral,6.43,3.21,0,0.09341
1702681201,0,0,2589,positive,0.41,0.41,1.721409574,0.09341
1702681220,0,0,46,undefined,0.09,0.04,0.851851852,0.09341
1702681223,0,0,1694,undefined,2.33,2.56,0.112933333,0.09341
1702681239,0,0,89,neutral,2.8,3.7,0.05,0.09341
1702681256,0,0,0,undefined,2.9,1.45,0,0.09348
1702681282,0,0,0,neutral,4.47,2.23,0,0.09348
1702681294,0,0,0,neutral,1.41,0.7,0,0.09341
1702681328,0,0,0,neutral,0.11,0.06,0,0.09341
1702681332,0,87,7352,positive,5.11,6.75,0.279182805,0.09341
1702681348,0,0,7352,neutral,5.11,2.56,0.279182805,0.09341
1702681353,0,0,0,neutral,0.34,0.17,0,0.09347
1702681387,1,2,29383,neutral,23.48,4.7,0.065875258,0.09347
1702681390,1,0,6,neutral,0.01,0,0.75,0.09347
1702681415,0,0,7352,undefined,5.11,2.56,0.279182805,0.09351
1702681455,1,2,29383,neutral,23.48,4.7,0.065875258,0.09351
1702681470,0,0,1,neutral,3.9,1.95,0.000750188,0.09351
1702681484,0,0,0,positive,7.99,4,0,0.09352
1702681541,0,0,7352,positive,5.11,2.56,0.279182805,0.09341
1702681569,0,0,0,positive,37.4,18.7,0,0.09341
1702681604,0,0,7352,neutral,5.11,2.56,0.279182805,0.09342
1702681672,1,1,29383,neutral,23.48,4.7,0.065875258,0.09345
1702681694,0,0,0,positive,0.39,0.2,0,0.09345
1702681708,0,0,1,positive,3.9,1.95,0.000750188,0.09345
1702681738,0,0,8908,undefined,4.12,2.06,1.027095584,0.09343
1702681743,1,3,4448,neutral,22.38,4.48,0.003316522,0.09344
1702681804,1,0,29383,neutral,23.48,4.7,0.065875258,0.09344
1702681811,0,0,0,positive,0.31,0.15,0,0.09344
1702681839,1,1,45,positive,10.14,2.03,0.013562387,0.0935
1702681872,0,1,72,neutral,0.21,0.23,1.058823529,0.0935
1702681898,0,78,7611,neutral,3.56,4.7,1.559631148,0.09362
1702681926,0,0,0,neutral,0.66,0.33,0,0.09362
1702681974,0,0,106,undefined,0.23,0.25,1.394736842,0.09368
1702681980,0,0,0,neutral,0.12,0.06,0,0.09368
1702682015,0,0,0,neutral,0.03,0.01,0,0.09368
1702682019,0,0,0,neutral,0.03,0.01,0,0.09368
1702682020,0,0,46,undefined,0.09,0.12,0.851851852,0.09368
1702682021,0,0,0,positive,0.03,0.01,0,0.09368
1702682023,0,0,0,positive,0.03,0.01,0,0.09368
1702682025,0,0,0,positive,0.03,0.01,0,0.09368
1702682025,1,0,25,neutral,1.38,0.28,0.055309735,0.09368
1702682027,0,0,0,neutral,0.03,0.01,0,0.09368
1702682029,0,0,0,neutral,0.03,0.01,0,0.09368
1702682031,0,0,0,neutral,0.03,0.01,0,0.09368
1702682033,0,0,0,neutral,0.03,0.01,0,0.09368
1702682035,0,0,0,neutral,0.03,0.01,0,0.09368
1702682037,0,0,0,neutral,0.03,0.01,0,0.09368
1702682038,0,0,0,neutral,0.03,0.01,0,0.09368
1702682039,0,0,0,neutral,0.03,0.01,0,0.0937
1702682041,0,0,0,neutral,0.03,0.01,0,0.0937
1702682043,0,0,0,positive,0.03,0.01,0,0.0937
1702682045,0,0,0,neutral,0.03,0.01,0,0.0937
1702682047,0,0,0,neutral,0.03,0.01,0,0.0937
1702682049,0,0,0,neutral,0.03,0.01,0,0.0937
1702682050,0,0,0,positive,0.03,0.01,0,0.0937
1702682055,0,0,0,neutral,0.03,0.01,0,0.0937
1702682056,0,0,0,neutral,0.03,0.01,0,0.0937
1702682058,0,0,0,neutral,0.03,0.01,0,0.0937
1702682060,0,0,0,neutral,0.03,0.01,0,0.0937
1702682062,0,0,0,neutral,0.03,0.01,0,0.0937
1702682066,0,0,0,neutral,0.03,0.01,0,0.0937
1702682067,0,0,0,neutral,0.03,0.01,0,0.0937
1702682070,0,0,0,positive,0.03,0.01,0,0.0937
1702682072,0,0,0,neutral,0.03,0.01,0,0.0937
1702682074,0,0,0,positive,0.03,0.01,0,0.0937
1702682076,0,0,0,neutral,0.03,0.01,0,0.0937
1702682078,0,0,0,neutral,0.03,0.01,0,0.0937
1702682079,1,0,62,neutral,0.71,0.14,0.138392857,0.0937
1702682081,0,0,0,neutral,0.03,0.01,0,0.0937
1702682082,0,0,0,neutral,0.03,0.01,0,0.0937
1702682084,0,0,0,neutral,0.03,0.01,0,0.0937
1702682091,0,0,0,neutral,0.03,0.01,0,0.0937
1702682093,0,0,0,neutral,0.03,0.01,0,0.0937
1702682095,0,0,0,neutral,0.03,0.01,0,0.0937
1702682095,0,0,0,negative,0.03,0.01,0,0.0937
1702682098,0,0,0,neutral,0.03,0.01,0,0.0937
1702682099,0,0,0,neutral,0.03,0.01,0,0.09369
1702682101,0,0,0,neutral,0.03,0.01,0,0.09369
1702682103,0,0,0,positive,0.03,0.01,0,0.09369
1702682104,0,0,0,neutral,0.03,0.01,0,0.09369
1702682107,0,0,0,neutral,0.03,0.01,0,0.09369
1702682108,0,0,0,neutral,0.03,0.01,0,0.09369
1702682109,0,0,0,negative,0.03,0.01,0,0.09369
1702682111,0,0,0,neutral,0.03,0.01,0,0.09369
1702682113,0,0,0,positive,0.03,0.01,0,0.09369
1702682114,0,0,0,positive,0.03,0.01,0,0.09369
1702682116,0,0,0,positive,0.03,0.01,0,0.09369
1702682121,0,0,0,neutral,0.03,0.01,0,0.09369
1702682123,0,0,0,neutral,0.03,0.01,0,0.09369
1702682124,0,0,0,neutral,0.03,0.01,0,0.09369
1702682126,0,0,0,negative,0.03,0.01,0,0.09369
1702682128,0,0,0,neutral,0.03,0.01,0,0.09369
1702682130,0,0,0,neutral,0.03,0.01,0,0.09369
1702682132,0,0,0,positive,0.03,0.01,0,0.09369
1702682134,0,0,0,neutral,0.03,0.01,0,0.09369
1702682136,0,0,0,neutral,0.03,0.01,0,0.09369
1702682137,0,0,0,negative,0.03,0.01,0,0.09369
1702682139,0,0,0,neutral,0.03,0.01,0,0.09369
1702682140,0,0,0,neutral,0.03,0.01,0,0.09369
1702682142,0,0,0,positive,0.03,0.01,0,0.09369
1702682144,0,0,0,neutral,0.03,0.01,0,0.09369
1702682146,0,0,0,neutral,0.03,0.01,0,0.09369
1702682147,0,0,0,neutral,0.03,0.01,0,0.09369
1702682149,0,0,0,positive,0.03,0.01,0,0.09369
1702682151,0,0,0,positive,0.03,0.01,0,0.09369
1702682153,0,0,0,positive,0.03,0.01,0,0.09369
1702682157,0,0,0,neutral,0.03,0.01,0,0.09369
1702682159,0,0,0,neutral,0.03,0.01,0,0.09358
1702682162,0,0,0,neutral,0.03,0.01,0,0.09358
1702682164,0,0,0,neutral,0.03,0.01,0,0.09358
1702682166,0,0,0,neutral,0.03,0.01,0,0.09358
1702682170,0,0,0,positive,0.03,0.01,0,0.09358
1702682172,0,0,0,neutral,0.03,0.01,0,0.09358
1702682174,0,0,0,neutral,1.09,0.55,0,0.09358
1702682174,0,0,0,neutral,0.03,0.01,0,0.09336
1702682350,0,0,0,neutral,1.33,0.67,0,0.09336
1702682385,0,0,1288,positive,0.69,0.34,2.505836576,0.0933
1702682404,0,0,4220,neutral,1.42,1.87,0.15329846,0.0933
1702682415,0,0,0,undefined,8.69,4.34,0,0.0933
1702682423,0,0,0,neutral,0.41,0.2,0,0.09307
1702682487,0,0,3133,negative,22.05,24.26,0.013139739,0.09307
1702682495,0,0,3133,negative,22.05,24.26,0.013139739,0.09291
1702682609,1,0,987,neutral,0.6,0.16,1.111486486,0.09291
1702682625,0,0,6,neutral,0.85,0.42,0.024291498,0.09289
1702682641,0,0,0,positive,0.38,0.19,0,0.09282
1702682706,0,0,0,undefined,0.03,0.01,0,0.09282
1702682712,0,0,0,undefined,0.76,0.38,0,0.09282
1702682712,0,0,0,neutral,0.55,0.28,0,0.09282
1702682724,0,0,0,positive,4.27,2.13,0,0.09282
1702682736,0,0,0,neutral,0.03,0.01,0,0.09282
1702682743,0,0,3133,neutral,22.05,24.26,0.013139739,0.09293
1702682877,0,28,14855,positive,19.75,19.75,0.10083834,0.09281
1702682890,0,0,42,neutral,4.82,5.3,0.025941939,0.09281
1702682925,0,0,0,positive,0.44,0.22,0,0.09281
1702682926,0,0,0,positive,0.84,0.42,0,0.09259
1702682998,0,38,14855,undefined,19.75,26.07,0.10083834,0.09268
1702683003,0,0,2841,neutral,8.24,10.88,0.013583293,0.09268
1702683006,0,16,3204,neutral,8.42,11.11,0.1091132,0.09268
1702683059,0,30,3251,undefined,18.9,24.95,0.030035107,0.09289
1702683069,0,0,9947,positive,4.59,2.29,0.266318608,0.09289
1702683104,0,0,0,neutral,0.08,0.04,0,0.0928
1702683124,0,0,0,neutral,0.08,0.04,0,0.0928
1702683127,0,0,0,neutral,0.08,0.04,0,0.0928
1702683166,0,0,0,positive,0.08,0.04,0,0.09291
1702683184,0,0,0,neutral,0.08,0.04,0,0.09291
1702683186,0,0,0,positive,0.08,0.04,0,0.09291
1702683190,0,0,0,neutral,0.08,0.04,0,0.09291
1702683193,0,0,0,neutral,0.08,0.04,0,0.09291
1702683194,0,0,0,neutral,0.08,0.04,0,0.09291
1702683209,0,0,0,neutral,0.08,0.04,0,0.09291
1702683210,0,0,0,positive,0.08,0.04,0,0.09291
1702683212,0,0,0,neutral,0.08,0.04,0,0.09291
1702683214,0,0,0,negative,0.08,0.04,0,0.09291
1702683216,0,0,0,neutral,0.08,0.04,0,0.09291
1702683218,0,0,0,neutral,0.08,0.04,0,0.09291
1702683219,0,0,0,neutral,0.08,0.04,0,0.09291
1702683220,0,0,0,neutral,0.08,0.04,0,0.09291
1702683223,0,0,0,neutral,0.08,0.04,0,0.09291
1702683225,0,0,0,neutral,0.08,0.04,0,0.09291
1702683228,0,0,0,neutral,0.08,0.04,0,0.09291
1702683230,0,0,0,positive,0.08,0.04,0,0.09291
1702683233,0,0,0,neutral,0.08,0.04,0,0.09291
1702683236,0,0,0,neutral,0.08,0.04,0,0.09291
1702683237,0,0,0,neutral,0.08,0.04,0,0.09295
1702683240,0,0,0,neutral,0.08,0.04,0,0.09295
1702683241,0,0,0,neutral,0.08,0.04,0,0.09295
1702683243,0,0,0,positive,0.08,0.04,0,0.09295
1702683244,0,0,0,neutral,0.08,0.04,0,0.09295
1702683246,0,0,0,neutral,0.08,0.04,0,0.09295
1702683253,0,0,0,neutral,0.08,0.04,0,0.09295
1702683255,0,0,0,neutral,0.08,0.04,0,0.09295
1702683256,0,0,0,negative,0.08,0.04,0,0.09295
1702683258,0,0,0,neutral,0.08,0.04,0,0.09295
1702683261,0,0,0,positive,0.08,0.04,0,0.09295
1702683262,0,0,0,neutral,0.08,0.04,0,0.09295
1702683264,0,0,0,neutral,0.08,0.04,0,0.09295
1702683266,0,0,0,neutral,0.08,0.04,0,0.09295
1702683268,0,0,0,positive,0.08,0.04,0,0.09295
1702683270,0,0,0,neutral,0.08,0.04,0,0.09295
1702683272,0,0,0,neutral,0.08,0.04,0,0.09295
1702683274,0,0,0,neutral,0.08,0.04,0,0.09295
1702683275,0,0,0,negative,0.08,0.04,0,0.09295
1702683277,0,0,0,positive,0.08,0.04,0,0.09295
1702683280,0,0,0,positive,0.08,0.04,0,0.09295
1702683281,0,0,0,neutral,0.08,0.04,0,0.09295
1702683283,0,0,0,positive,0.08,0.04,0,0.09295
1702683285,0,0,0,neutral,0.08,0.04,0,0.09295
1702683288,0,0,0,neutral,0.08,0.04,0,0.09295
1702683290,0,0,0,positive,0.08,0.04,0,0.09295
1702683292,0,0,0,neutral,0.08,0.04,0,0.09295
1702683294,0,0,0,neutral,0.08,0.04,0,0.09295
1702683296,0,0,0,neutral,0.08,0.04,0,0.09295
1702683299,0,0,0,neutral,0.08,0.04,0,0.09279
1702683300,0,0,0,neutral,0.08,0.04,0,0.09279
1702683301,0,0,0,neutral,0.08,0.04,0,0.09279
1702683303,0,0,0,neutral,0.08,0.04,0,0.09279
1702683305,0,0,0,neutral,0.08,0.04,0,0.09279
1702683307,0,0,0,neutral,0.08,0.04,0,0.09279
1702683309,0,0,0,positive,0.08,0.04,0,0.09279
1702683340,0,15,9947,positive,4.59,6.06,0.266318608,0.09279
1702683348,0,0,9947,positive,4.59,2.29,0.266318608,0.0928
1702683368,0,0,9947,neutral,4.59,2.29,0.266318608,0.0928
1702683379,0,0,0,positive,0.08,0.04,0,0.0928
1702683386,0,0,9947,positive,4.59,2.29,0.266318608,0.0928
1702683403,0,2,502,positive,0.83,1.1,0.316719243,0.0928
1702683407,0,0,9947,positive,4.59,2.29,0.266318608,0.0928
1702683416,1,0,4448,positive,22.38,4.48,0.003316522,0.09296
1702683428,0,0,9947,undefined,4.59,2.29,0.266318608,0.09296
1702683437,0,0,9947,neutral,4.59,2.29,0.266318608,0.09296
1702683441,0,0,9947,positive,4.59,2.29,0.266318608,0.09296
1702683465,0,0,9947,neutral,4.59,2.29,0.266318608,0.09298
1702683512,0,0,9947,positive,4.59,2.29,0.266318608,0.09298
1702683514,0,0,0,neutral,0.39,0.2,0,0.09298
1702683529,0,0,9947,neutral,4.59,2.29,0.266318608,0.09298
1702683537,0,0,9947,neutral,4.59,2.29,0.266318608,0.09281
1702683564,1,0,114,neutral,1.72,0.34,0.051258993,0.09281
1702683572,0,0,0,neutral,0.38,0.19,0,0.09281
1702683572,0,0,9947,neutral,4.59,2.29,0.266318608,0.09276
1702683619,0,0,9947,neutral,4.59,2.29,0.266318608,0.09286
1702683770,1,0,19,neutral,2.29,0.6,0.011771995,0.0928
1702683828,0,0,0,undefined,2.04,1.02,0,0.0928
1702683835,0,0,0,undefined,0.37,0.18,0,0.09282
1702683842,0,0,0,positive,0.78,0.39,0,0.09282
1702683845,0,1,9155,undefined,35.32,38.85,0.095301049,0.09282
1702683863,1,1,19,neutral,2.29,0.5,0.011771995,0.09282
1702683880,0,0,0,neutral,0.03,0.01,0,0.09282
1702683898,0,0,0,undefined,3.72,1.86,0,0.09282
1702683899,0,0,0,neutral,1.12,0.56,0,0.09285
1702683918,0,19,8880,neutral,11.75,11.75,0.129009763,0.09293
1702684004,0,0,0,positive,0.12,0.06,0,0.093
1702684139,0,0,0,positive,0.11,0.06,0,0.09308
1702684189,0,0,0,neutral,1.31,0.66,0,0.09308
1702684193,0,1,833,neutral,4.84,5.32,0.254895961,0.09308
1702684196,0,0,39,neutral,0.06,0.06,2.294117647,0.09314
1702684313,0,0,0,neutral,0.67,0.34,0,0.09301
1702684320,0,0,0,positive,0.41,0.2,0,0.09301
1702684336,0,2,144,neutral,0.09,0.09,4.965517241,0.09301
1702684341,0,0,1,undefined,8.53,4.26,1,0.09299
1702684489,0,0,6,neutral,0.85,0.42,0.024291498,0.09299
1702684492,1,1,325,neutral,0.94,0.19,1.254826255,0.09289
1702684529,0,0,110,neutral,2.23,1.11,0.073825503,0.09284
1702684578,0,0,0,neutral,0.22,0.11,0,0.09284
1702684593,0,0,0,neutral,0.38,0.19,0,0.09294
1702684706,0,0,0,neutral,0.38,0.19,0,0.09299
1702684839,0,0,0,neutral,0.01,0.01,0,0.09299
1702684842,0,0,0,neutral,0.01,0.01,0,0.09299
1702684844,0,0,0,neutral,0.01,0.01,0,0.09299
1702684845,0,0,0,neutral,0.01,0.01,0,0.09299
1702684847,0,0,0,neutral,0.01,0.01,0,0.09299
1702684849,0,0,0,undefined,0.01,0.01,0,0.09299
1702684851,0,0,0,neutral,0.01,0.01,0,0.09299
1702684852,0,60,78577,positive,38.9,42.79,0.259308638,0.09299
1702684859,0,2,15903,positive,12.83,16.94,0.091201569,0.09305
1702684910,0,0,0,neutral,0.54,0.27,0,0.09322
1702684926,0,0,0,neutral,3.2,1.6,0,0.09322
1702684931,0,0,0,neutral,1.49,0.74,0,0.09322
1702684934,0,0,0,neutral,0.97,0.48,0,0.09322
1702684942,0,0,17761,neutral,73,36.5,0.224238063,0.09322
1702684967,0,0,0,neutral,0.84,0.42,0,0.09322
1702684976,0,0,0,positive,0.05,0.03,0,0.09324
1702684993,0,0,0,neutral,0.02,0.01,0,0.09324
1702685001,0,0,141,neutral,0.35,0.17,1.155737705,0.09324
1702685012,0,0,0,neutral,0.05,0.03,0,0.09324
1702685026,0,0,0,neutral,0.39,0.2,0,0.09324
1702685034,0,0,0,positive,0.39,0.2,0,0.09324
1702685038,0,0,0,neutral,0.39,0.2,0,0.09321
1702685063,0,0,0,positive,0.07,0.04,0,0.09321
1702685088,0,0,0,positive,1.51,0.76,0,0.09321
1702685095,0,0,0,undefined,1.51,0.76,0,0.09319
1702685145,0,2,1507,neutral,4.99,6.59,0.471526909,0.09332
1702685168,0,0,3,neutral,0.03,0.03,0.1875,0.0933
1702685233,0,0,0,neutral,0.21,0.1,0,0.0933
1702685242,0,12,8880,neutral,11.75,11.75,0.129009763,0.0933
1702685271,0,0,1,neutral,0.03,0.03,0.142857143,0.0933
1702685274,0,3,122,undefined,3.79,5,0.040666667,0.0933
1702685277,0,355,98050,neutral,220.68,291.3,0.078481941,0.09341
1702685282,0,0,436,neutral,0.26,0.13,1.178378378,0.09341
1702685301,0,0,0,neutral,2.64,1.32,0,0.09341
1702685314,0,0,52,neutral,3.32,1.66,0.035788025,0.09341
1702685323,0,0,52,positive,3.32,1.66,0.035788025,0.09341
1702685329,0,0,0,positive,3.56,1.78,0,0.09341
1702685336,0,0,0,neutral,1.27,0.64,0,0.09341
1702685337,0,0,52,positive,3.32,1.66,0.035788025,0.09341
1702685339,0,4,789,positive,43.78,57.79,0.048824257,0.09343
1702685341,1,1,9,undefined,3.48,0.7,0.006451613,0.09343
1702685353,0,0,52,neutral,3.32,1.66,0.035788025,0.09343
1702685357,0,0,0,neutral,1.51,0.76,0,0.09343
1702685363,0,3,301,neutral,0.18,0.24,3.20212766,0.09343
1702685371,0,0,0,neutral,0.23,0.12,0,0.09343
1702685380,0,0,52,neutral,3.32,1.66,0.035788025,0.09343
1702685386,0,0,52,positive,3.32,1.66,0.035788025,0.09343
1702685389,0,0,52,neutral,3.32,1.66,0.035788025,0.09339
1702685419,0,0,0,neutral,2.9,1.45,0,0.09339
1702685427,0,0,0,neutral,1,0.5,0,0.09339
1702685444,0,0,0,neutral,0.33,0.17,0,0.09331
1702685489,0,0,0,neutral,1.51,0.76,0,0.09332
1702685565,0,0,88,positive,0.3,0.15,0.055555556,0.09332
1702685578,0,0,140,neutral,3.82,5.04,0.089342693,0.09338
1702685605,0,0,0,neutral,0.33,0.17,0,0.09338
1702685612,0,0,0,neutral,1.17,0.58,0,0.09338
1702685624,0,1,8880,neutral,11.75,11.75,0.129009763,0.0934
1702685655,0,0,22,neutral,0.02,0.02,2.75,0.0934
1702685666,0,0,0,neutral,0.06,0.03,0,0.0934
1702685686,0,0,0,neutral,0.13,0.07,0,0.09344
1702685716,0,79,78577,neutral,38.9,51.35,0.259308638,0.09344
1702685736,0,0,0,neutral,32.68,16.34,0,0.09344
1702685754,0,0,0,neutral,3.72,1.86,0,0.09344
1702685756,0,0,0,neutral,2.82,1.41,0,0.09353
1702685761,0,0,17761,neutral,73,36.5,0.224238063,0.09353
1702685771,0,0,0,neutral,0.84,0.42,0,0.09353
1702685779,0,0,0,neutral,0.97,0.48,0,0.09353
1702685790,0,0,0,neutral,3.2,1.6,0,0.09352
1702685834,0,0,0,neutral,0.54,0.27,0,0.09352
1702685849,0,0,0,neutral,0.39,0.2,0,0.09352
1702685879,0,0,0,neutral,6.37,3.19,0,0.09348
1702685923,0,0,0,neutral,0.38,0.19,0,0.09348
1702685939,0,0,569,undefined,2.17,1.08,0.187171053,0.09343
1702685972,0,13,8880,neutral,11.75,12.93,0.129009763,0.09343
1702685974,0,0,5,neutral,0.18,0.18,0.083333333,0.09343
1702685979,0,0,0,neutral,0.31,0.15,0,0.09343
1702685983,0,0,6,neutral,0.85,0.42,0.024291498,0.09343
1702685985,0,0,0,neutral,2.27,1.14,0,0.09332
